PERIOD_BEGIN,MEDIAN_SALE_PRICE,HOMES_SOLD,NEW_LISTINGS,INVENTORY,MONTHS_OF_SUPPLY,MEDIAN_DOM,PRICE_DROPS
2025-09-01,391000.0,3582.0,4333.0,11217.0,3.1,53.0,0.2259071053
2025-09-01,395171.462787078,3425.06643055,4218.518145767,9864.45454633,3.054756117,57.275656501,0.1822511711
2025-09-01,275000.0,1856.0,2387.0,5590.0,3.0,50.0,0.1774597496
2025-09-01,340968.559829591,657.901892132,760.882001643,1619.078660713,2.52229528,52.700421957,0.1321139508
2025-09-01,365777.302494117,6193.825283648,7675.63734698,17697.124492109,3.000600115,54.684458919,0.1648881371
2025-09-01,360000.0,6453.0,8013.0,20151.0,3.1,52.0,0.2054488611
2025-10-01,335000.0,666.0,801.0,1831.0,2.7,51.0,0.2190060076
2025-10-01,280000.0,1844.0,2056.0,5265.0,2.9,52.0,0.1838556505
2025-10-01,293435.897821212,1909.648927339,2224.14179963,4968.188970304,2.821056797,54.522309376,0.1416745376
2025-10-01,343388.807701369,609.167727612,838.308076299,1724.434366767,2.748899307,52.684631433,0.1527102602
2025-10-01,400000.0,3763.0,4201.0,10682.0,2.8,55.0,0.2424639581
2025-10-01,407860.439238709,3545.661756296,4221.470045441,9977.425121179,2.941168575,56.386534911,0.1869102951
2025-10-01,420000.0,364.0,502.0,1494.0,4.1,62.0,0.1847389558
2025-10-01,372487.615106857,6387.580756968,7707.219150802,18091.699216465,2.948522231,54.739117832,0.1681384367
2025-10-01,367000.0,6637.0,7560.0,19272.0,2.9,54.0,0.2196450809
2025-11-01,347585.981140591,689.227645884,809.95083182,1762.994527894,2.534756411,51.499366708,0.1482378917
2025-11-01,417500.0,288.0,361.0,1404.0,4.9,67.0,0.150997151
2025-11-01,294108.374878383,1848.799408367,2134.32835329,4981.790520022,2.672194892,55.375515596,0.1474937693
2025-11-01,358000.0,5114.0,4986.0,17308.0,3.4,56.0,0.1769701872
2025-11-01,400965.292097144,3466.468495189,4236.041581525,10461.674098017,3.012869629,55.057766382,0.1866565702
2025-11-01,369366.098820365,6317.712250836,7673.903046568,18648.404009056,2.927550199,54.997965747,0.1693339165
2025-11-01,279500.0,1388.0,1267.0,4596.0,3.3,56.0,0.1446910357
2025-11-01,390000.0,2870.0,2843.0,9673.0,3.4,56.0,0.199421069
2025-11-01,341000.0,568.0,515.0,1635.0,2.9,53.0,0.1571865443
2025-12-01,402765.191693377,3491.039978069,4192.720321212,10275.434008334,2.708764868,54.600723862,0.192598131
2025-12-01,450000.0,352.0,285.0,1159.0,3.3,77.0,0.1449525453
2025-12-01,383500.0,3220.0,2081.0,7540.0,2.3,60.0,0.1702917772
2025-12-01,355000.0,5761.0,3623.0,13432.0,2.3,61.0,0.1485259083
2025-12-01,282000.0,1576.0,891.0,3501.0,2.2,62.0,0.1148243359
2025-12-01,352913.86036648,695.526672079,784.99572548,1676.814262818,2.290082172,51.543538521,0.1524663706
2025-12-01,301775.043246404,1860.647774992,2140.831996749,4879.514879542,2.441835317,54.940223552,0.160819427
2025-12-01,344500.0,613.0,366.0,1232.0,2.0,56.0,0.1152597403
2025-12-01,371582.59632443,6374.373190259,7603.28678004,18205.986031945,2.642980504,55.246907946,0.1731865784
